index,src,tar
5,화이트와인,category
6,와인으로,-
7,가볍지않았으면,bold
8,삼만원,-
9,넘어도,-
10,추천해줘,-
1,간단하게,-
2,마실,-
3,적당히달달한,sweet
4,목,-
5,넘김은,-
6,적당히무거운,bold
7,느낌으로,-
8,산미가없는,acidic
9,50만원대,-
10,와인,-
11,추천해줘,-
12,,-
1,스위트한거로,sweet
2,가벼운,bold
3,느낌,-
4,있는,-
5,안시고,acidic
6,탄닌감이낮은,tannic
7,와인,-
8,있을까,-
1,달달하며,sweet
2,무거우며,bold
3,느낌,-
4,있는,-
5,타닌감높은,tannic
6,90000원,-
7,와인,-
8,있을까,-
1,달콤한거로,sweet
2,타닌이쎈,tannic
3,느낌,-
4,있는,-
5,안신,acidic
6,70000원대,-
7,와인,-
8,있을까,-
1,쓰지않은,tannic
2,해비한걸로,bold
3,느낌,-
4,있는,-
5,산미가살짝있는,acidic
6,삼십만원보다,-
7,낮은,-
8,와인,-
9,있을까,-
1,신맛이있는,acidic
2,화이트와인,category
3,와인으로,-
4,당도는,-
5,달지않은걸로,sweet
6,바디감은,-
7,적당한바디감의,bold
8,추천해줘,-
9,가격은,-
10,1만이하,-
11,,-
1,시지않으며,acidic
2,스파이시한,tannic
3,느낌의,-
4,당도는,-
5,스위트한,sweet
6,바디감은,-
7,묵직한,bold
8,추천해줘,-
9,가격은,-
10,500000대,-
11,,-
1,와인은,-
2,처음인데,-
3,괜찮은거,-
4,추천좀,-
1,레드와인,category
2,와인,-
3,추천해줘,-
1,덜달달한,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,진하고,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,산도있는,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,십오만대의,-
5,와인,-
6,좀,-
7,추천해줘,-
1,타닌이강한,tannic
2,와인,-
3,추천해줘,-
1,덜단맛,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,레드와인,category
6,,-
1,화이트와인,category
2,와인,-
3,중에,-
4,안무거운거,bold
5,와인,-
6,있어,-
1,산더낮은,acidic
2,레드와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,육만원보다,-
4,비싼,-
5,레드와인,category
6,와인,-
7,추천,-
1,화날,-
2,때,-
3,먹을,-
4,덜단,sweet
5,리치한,bold
6,와인,-
7,있어,-
8,,-
1,시지않은,acidic
2,10만원보다,-
3,낮은,-
4,취하지,-
5,않게,-
6,기분만,-
7,낼,-
8,수,-
9,있는,-
10,와인,-
11,추천해줘,-
12,,-
1,새콤하게,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,드라이,sweet
6,,-
1,달짝지근한거로,sweet
2,오십만대의,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,풀바디로,bold
2,느낌을,-
3,주는,-
4,신거로,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,부드러운,bold
4,느낌의,-
5,3만원쯤,-
6,와인,-
7,추천해줘,-
8,,-
1,적당히타닌,tannic
2,단맛이있는,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,타닌감이강한,tannic
2,40만원,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,타닌감이보통인,tannic
2,상쾌하고,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,덜쓴거,tannic
2,시며,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,단,sweet
2,맛에,-
3,상쾌하게,bold
4,느낌으로,-
5,산미없는,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,단맛않나는,sweet
4,밀도있는,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,40000원,-
9,넘어도,-
10,,-
1,달달하지만,sweet
2,와인,-
3,중에,-
4,안신거,acidic
5,오십만정도,-
6,와인,-
7,추천해줘,-
8,,-
1,시지않으며,acidic
2,와인,-
3,중에서,-
4,90000원쯤의,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,헤비한거,bold
9,,-
10,,-
1,화이트와인,category
2,에,-
3,해비,bold
4,느낌을,-
5,주는,-
6,달달,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,달지않은거로,sweet
4,와인,-
5,중에,-
6,상큼,acidic
7,맛의,-
8,레드와인,category
9,와인,-
10,보여줘,-
1,40000원쯤의,-
2,덜단거,sweet
3,맛,-
4,좀,-
5,내는,-
6,화이트와인,category
7,와인,-
1,시큼한걸로,acidic
2,와인으로,-
3,상쾌한거,bold
4,느낌을,-
5,주는,-
6,화이트와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,가볍,bold
4,느낌있는,-
5,만원이하,-
6,와인,-
7,레드와인,category
8,로,-
9,추천해줘,-
10,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,산더낮은,acidic
7,맛나는,-
8,삼십만원보다,-
9,비싼,-
10,와인,-
1,달지않으며,sweet
2,맛에,-
3,헤비하며,bold
4,느낌으로,-
5,씁쓸한,tannic
6,추천해줘,-
7,,-
1,달달하고,sweet
2,맛에,-
3,쓰고,tannic
4,느낌으로,-
5,산미가없는,acidic
6,추천해줘,-
7,,-
1,스위트한거,sweet
2,맛에,-
3,15만원,-
4,어치,-
5,느낌으로,-
6,매끄럽게넘어가는,tannic
7,추천해줘,-
8,,-
1,안쓰며,tannic
2,맛에,-
3,라이트로,bold
4,느낌으로,-
5,산미가없는,acidic
6,추천해줘,-
7,,-
1,해비한거로,bold
2,맛에,-
3,스무스한,tannic
4,느낌으로,-
5,500000보다,-
6,저렴한,-
7,추천해줘,-
8,,-
1,산도가적당함,acidic
2,맛에,-
3,안씁쓸한,tannic
4,느낌으로,-
5,4만원쯤,-
6,추천해줘,-
7,,-
1,안달게,sweet
2,헤비한걸로,bold
3,느낌,-
4,있는,-
5,새콤한,acidic
6,화이트와인,category
7,와인,-
8,있을까,-
1,스위트한거로,sweet
2,마실,-
3,때,-
4,진한거로,bold
5,느낌,-
6,주는,-
7,십만원쯤의,-
8,의,-
9,화이트와인,category
10,와인,-
11,추천,-
12,부탁해,-
1,덜단거로,sweet
2,레드와인,category
3,와인인데,-
4,산미없는,acidic
5,60만이하,-
6,와인,-
7,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,조금시큼하고,acidic
5,레드와인,category
6,와인으로,-
7,진했으면,bold
8,삼십만원보다,-
9,저렴한,-
10,추천해줘,-
1,간단하게,-
2,마실,-
3,달달,sweet
4,목,-
5,넘김은,-
6,헤비하고,bold
7,느낌으로,-
8,세콤했으면,acidic
9,삼만원보다,-
10,저렴한,-
11,와인,-
12,추천해줘,-
13,,-
1,달달했으면,sweet
2,끈적하고,bold
3,느낌,-
4,있는,-
5,적당한산도의,acidic
6,스무스한,tannic
7,와인,-
8,있을까,-
1,스위트로단맛안나는,sweet
2,상쾌한걸로,bold
3,느낌,-
4,있는,-
5,많이쓰지않은,tannic
6,40000대의,-
7,와인,-
8,있을까,-
1,단맛나는,sweet
2,타닌감이없는,tannic
3,느낌,-
4,있는,-
5,산미가거의없는,acidic
6,40000원,-
7,와인,-
8,있을까,-
1,타닌감이낮은,tannic
2,상쾌,bold
3,느낌,-
4,있는,-
5,신맛이없는,acidic
6,육만정도,-
7,와인,-
8,있을까,-
1,산미가거의없는,acidic
2,화이트와인,category
3,와인으로,-
4,당도는,-
5,달짝지근한,sweet
6,바디감은,-
7,상쾌한,bold
8,추천해줘,-
9,가격은,-
10,40만이하,-
11,,-
1,안신거로,acidic
2,떫지않게,tannic
3,느낌의,-
4,당도는,-
5,덜단맛,sweet
6,바디감은,-
7,중후한,bold
8,추천해줘,-
9,가격은,-
10,60만원쯤의,-
11,,-
1,무슨,-
2,포도주,-
3,살까,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,달달하고,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,가볍지않은걸로,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,신거,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,삼만보다,-
5,저렴한,-
6,와인,-
7,좀,-
8,추천해줘,-
1,목넘김이가벼운,tannic
2,와인,-
3,추천해줘,-
1,덜단,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,레드와인,category
6,,-
1,화이트와인,category
2,와인,-
3,중에,-
4,풀하고,bold
5,와인,-
6,있어,-
1,신,acidic
2,레드와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,600000원대,-
4,화이트와인,category
5,와인,-
6,추천,-
1,화날,-
2,때,-
3,먹을,-
4,당도가적당한,sweet
5,라이트한걸로,bold
6,와인,-
7,있어,-
8,,-
1,시지않은거,acidic
2,50000원,-
3,어치,-
4,취하지,-
5,않게,-
6,기분만,-
7,낼,-
8,수,-
9,있는,-
10,와인,-
11,추천해줘,-
12,,-
1,조금시큼한걸로,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,안달달했으면,sweet
6,,-
1,스위트하고,sweet
2,3만원보다,-
3,낮은,-
4,의,-
5,와인,-
6,추천해줘,-
7,,-
1,라이트한걸로,bold
2,느낌을,-
3,주는,-
4,산미가조금있는,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,무거운거로,bold
4,느낌의,-
5,500000원,-
6,넘어도,-
7,와인,-
8,추천해줘,-
9,,-
1,매끄러운,tannic
2,적당히달달한,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,타닌감이보통인,tannic
2,8만원대의,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,탄닌감이낮은,tannic
2,부드러운,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,깔끔한느낌,tannic
2,새콤하고,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,안달며,sweet
2,맛에,-
3,헤비한,bold
4,느낌으로,-
5,신맛이보통인,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,달짝지근하며,sweet
4,상쾌한거로,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,6만대의,-
9,,-
1,달달,sweet
2,와인,-
3,중에,-
4,산미가거의없는,acidic
5,10000원,-
6,어치,-
7,와인,-
8,추천해줘,-
9,,-
1,조금시큼한,acidic
2,와인,-
3,중에서,-
4,9만대의,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,해비한거로,bold
9,,-
10,,-
1,레드와인,category
2,에,-
3,안무거운,bold
4,느낌을,-
5,주는,-
6,스위트한거로,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,달콤,sweet
4,와인,-
5,중에,-
6,산더낮은,acidic
7,맛의,-
8,레드와인,category
9,와인,-
10,보여줘,-
1,삼만대의,-
2,많이단,sweet
3,맛,-
4,좀,-
5,내는,-
6,레드와인,category
7,와인,-
1,시지않은거,acidic
2,와인으로,-
3,라이트한거로,bold
4,느낌을,-
5,주는,-
6,레드와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,가벼운거로,bold
4,느낌있는,-
5,육만정도,-
6,와인,-
7,레드와인,category
8,로,-
9,추천해줘,-
10,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,신거,acidic
7,맛나는,-
8,5만원보다,-
9,비싼,-
10,와인,-
1,달짝지근한걸로,sweet
2,맛에,-
3,가볍,bold
4,느낌으로,-
5,떨떠름,tannic
6,추천해줘,-
7,,-
1,달콤한,sweet
2,맛에,-
3,떫지않은거,tannic
4,느낌으로,-
5,상큼하고,acidic
6,추천해줘,-
7,,-
1,적당히달달한,sweet
2,맛에,-
3,이십만대의,-
4,느낌으로,-
5,쓰며,tannic
6,추천해줘,-
7,,-
1,쓰지않으며,tannic
2,맛에,-
3,청량하게,bold
4,느낌으로,-
5,새콤한,acidic
6,추천해줘,-
7,,-
1,해비한,bold
2,맛에,-
3,안쓴,tannic
4,느낌으로,-
5,50만원대,-
6,추천해줘,-
7,,-
1,산미가거의없는,acidic
2,맛에,-
3,부드럽게넘어가는,tannic
4,느낌으로,-
5,40만원이하,-
6,추천해줘,-
7,,-
1,당도가높지않은,sweet
2,안무겁고,bold
3,느낌,-
4,있는,-
5,산미있는,acidic
6,화이트와인,category
7,와인,-
8,있을까,-
1,달짝지근한,sweet
2,마실,-
3,때,-
4,진하며,bold
5,느낌,-
6,주는,-
7,이만원보다,-
8,저렴한,-
9,의,-
10,화이트와인,category
11,와인,-
12,추천,-
13,부탁해,-
1,스위트한거로,sweet
2,화이트와인,category
3,와인인데,-
4,시지않은,acidic
5,8만원보다,-
6,낮은,-
7,와인,-
8,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,시큼한,acidic
5,화이트와인,category
6,와인으로,-
7,진했으면,bold
8,삼만정도,-
9,추천해줘,-
1,간단하게,-
2,마실,-
3,드라이한거,sweet
4,목,-
5,넘김은,-
6,가볍지않은걸로,bold
7,느낌으로,-
8,산미가낮은,acidic
9,오십만원이하,-
10,와인,-
11,추천해줘,-
12,,-
1,단맛,sweet
2,안무거운,bold
3,느낌,-
4,있는,-
5,신맛이있는,acidic
6,타닌이없는,tannic
7,와인,-
8,있을까,-
1,달콤한걸로,sweet
2,가볍지만,bold
3,느낌,-
4,있는,-
5,떫은,tannic
6,60000원보다,-
7,저렴한,-
8,와인,-
9,있을까,-
1,스위트하게,sweet
2,타닌이많은,tannic
3,느낌,-
4,있는,-
5,산미없는,acidic
6,오십만원대의,-
7,와인,-
8,있을까,-
1,덜떫은,tannic
2,진한,bold
3,느낌,-
4,있는,-
5,상큼했으면,acidic
6,4만대,-
7,와인,-
8,있을까,-
1,시큼한거로,acidic
2,레드와인,category
3,와인으로,-
4,당도는,-
5,달짝지근하고,sweet
6,바디감은,-
7,해비로,bold
8,추천해줘,-
9,가격은,-
10,이십만원,-
11,넘어도,-
12,,-
1,산미없는,acidic
2,덜떫은,tannic
3,느낌의,-
4,당도는,-
5,달콤하게,sweet
6,바디감은,-
7,상쾌,bold
8,추천해줘,-
9,가격은,-
10,50만원이하,-
11,,-
1,좋은,-
2,포도주,-
3,추천해줘,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,안달게,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,헤비,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,새콤하게,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,400000원대,-
5,와인,-
6,좀,-
7,추천해줘,-
1,타닌감이없는,tannic
2,와인,-
3,추천해줘,-
1,달짝지근한,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,레드와인,category
6,,-
1,화이트와인,category
2,와인,-
3,중에,-
4,풀바디한거로,bold
5,와인,-
6,있어,-
1,시지않고,acidic
2,화이트와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,70000보다,-
4,저렴한,-
5,화이트와인,category
6,와인,-
7,추천,-
1,화날,-
2,때,-
3,먹을,-
4,드라이한걸로,sweet
5,묵직한,bold
6,와인,-
7,있어,-
8,,-
1,신거로,acidic
2,만원,-
3,어치,-
4,취하지,-
5,않게,-
6,기분만,-
7,낼,-
8,수,-
9,있는,-
10,와인,-
11,추천해줘,-
12,,-
1,조금신,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,안달며,sweet
6,,-
1,들척지근한,sweet
2,육십만이하,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,라이트한걸로,bold
2,느낌을,-
3,주는,-
4,산도없는,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,무게감있는,bold
4,느낌의,-
5,1만원,-
6,와인,-
7,추천해줘,-
8,,-
1,타닌감이보통인,tannic
2,드라이한거,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,안떫은거로,tannic
2,1만이하,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,쓴거,tannic
2,산뜻하게,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,떫지않으며,tannic
2,산미가보통인,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,달게,sweet
2,맛에,-
3,상쾌한걸로,bold
4,느낌으로,-
5,신거,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,안달달하고,sweet
4,무겁지않은거로,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,이십만정도의,-
9,,-
1,달콤한거로,sweet
2,와인,-
3,중에,-
4,조금시큼하고,acidic
5,1만정도,-
6,와인,-
7,추천해줘,-
8,,-
1,안셨으면,acidic
2,와인,-
3,중에서,-
4,500000대,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,가볍지않은,bold
9,,-
10,,-
1,화이트와인,category
2,에,-
3,끈적한걸로,bold
4,느낌을,-
5,주는,-
6,안달달한걸로,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,적당히달은,sweet
4,와인,-
5,중에,-
6,산미,acidic
7,맛의,-
8,레드와인,category
9,와인,-
10,보여줘,-
1,구만원,-
2,어치,-
3,달짝지근한,sweet
4,맛,-
5,좀,-
6,내는,-
7,레드와인,category
8,와인,-
1,상큼하며,acidic
2,와인으로,-
3,풀이였으면,bold
4,느낌을,-
5,주는,-
6,화이트와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,청량하게,bold
4,느낌있는,-
5,200000원,-
6,어치,-
7,와인,-
8,화이트와인,category
9,로,-
10,추천해줘,-
11,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,산미가보통인,acidic
7,맛나는,-
8,십만원이하,-
9,와인,-
1,달콤한거,sweet
2,맛에,-
3,헤비한거로,bold
4,느낌으로,-
5,떫지않은,tannic
6,추천해줘,-
7,,-
1,달지않고,sweet
2,맛에,-
3,탄닌이많은,tannic
4,느낌으로,-
5,산미가강한,acidic
6,추천해줘,-
7,,-
1,달콤한,sweet
2,맛에,-
3,15만원,-
4,넘어도,-
5,느낌으로,-
6,탄닌감이없는,tannic
7,추천해줘,-
8,,-
1,쓴,tannic
2,맛에,-
3,라이트했으면,bold
4,느낌으로,-
5,산미가조금있는,acidic
6,추천해줘,-
7,,-
1,안무거우며,bold
2,맛에,-
3,씁쓸하지않고,tannic
4,느낌으로,-
5,400000원,-
6,넘어도,-
7,추천해줘,-
8,,-
1,산도있는,acidic
2,맛에,-
3,쓴거,tannic
4,느낌으로,-
5,10만원,-
6,이하,-
7,추천해줘,-
8,,-
1,안달게,sweet
2,가벼운걸로,bold
3,느낌,-
4,있는,-
5,시큼한,acidic
6,화이트와인,category
7,와인,-
8,있을까,-
1,당도가적당한,sweet
2,마실,-
3,때,-
4,진하고,bold
5,느낌,-
6,주는,-
7,팔만대의,-
8,의,-
9,화이트와인,category
10,와인,-
11,추천,-
12,부탁해,-
1,달콤한,sweet
2,레드와인,category
3,와인인데,-
4,약간산미있는,acidic
5,20000대,-
6,와인,-
7,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,신맛이없는,acidic
5,레드와인,category
6,와인으로,-
7,가벼운걸로,bold
8,50000원보다,-
9,낮은,-
10,추천해줘,-
1,간단하게,-
2,마실,-
3,달짝지근하게,sweet
4,목,-
5,넘김은,-
6,안무거운거,bold
7,느낌으로,-
8,조금시큼하며,acidic
9,400000원,-
10,이하,-
11,와인,-
12,추천해줘,-
13,,-
1,안달달한,sweet
2,안무거웠으면,bold
3,느낌,-
4,있는,-
5,조금시큼한거로,acidic
6,타닌이많은,tannic
7,와인,-
8,있을까,-
1,달달한걸로,sweet
2,가볍지않은,bold
3,느낌,-
4,있는,-
5,씁쓸하고,tannic
6,오십만이하,-
7,와인,-
8,있을까,-
1,달콤하게,sweet
2,많이떫은,tannic
3,느낌,-
4,있는,-
5,시큼한걸로,acidic
6,600000원보다,-
7,비싼,-
8,와인,-
9,있을까,-
1,쓰지않고,tannic
2,헤비했으면,bold
3,느낌,-
4,있는,-
5,시었으면,acidic
6,이만원보다,-
7,낮은,-
8,와인,-
9,있을까,-
1,상큼하며,acidic
2,화이트와인,category
3,와인으로,-
4,당도는,-
5,단,sweet
6,바디감은,-
7,해비한거,bold
8,추천해줘,-
9,가격은,-
10,90000원보다,-
11,비싼,-
12,,-
1,새콤하며,acidic
2,쌉싸름하고,tannic
3,느낌의,-
4,당도는,-
5,달지안은,sweet
6,바디감은,-
7,끈적한걸로,bold
8,추천해줘,-
9,가격은,-
10,500000원이하,-
11,,-
1,무슨,-
2,와인,-
3,살까,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,안달게,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,무겁지않고,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,안신,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,팔만원대의,-
5,와인,-
6,좀,-
7,추천해줘,-
1,거칠지않은,tannic
2,와인,-
3,추천해줘,-
1,적당히단,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,화이트와인,category
6,,-
1,레드와인,category
2,와인,-
3,중에,-
4,바디감이있는,bold
5,와인,-
6,있어,-
1,산도있는,acidic
2,화이트와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,400000원대,-
4,레드와인,category
5,와인,-
6,추천,-
1,화날,-
2,때,-
3,먹을,-
4,드라이한걸로,sweet
5,풀이였으면,bold
6,와인,-
7,있어,-
8,,-
1,산미가낮은,acidic
2,10000대의,-
3,취하지,-
4,않게,-
5,기분만,-
6,낼,-
7,수,-
8,있는,-
9,와인,-
10,추천해줘,-
11,,-
1,덜신걸로,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,않단,sweet
6,,-
1,달짝지근하게,sweet
2,오만원대,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,해비하고,bold
2,느낌을,-
3,주는,-
4,시고,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,찐한,bold
4,느낌의,-
5,500000원보다,-
6,비싼,-
7,와인,-
8,추천해줘,-
9,,-
1,떨떠름한,tannic
2,덜단거,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,안떫은,tannic
2,삼십만원대의,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,탄닌감이보통인,tannic
2,산뜻하게,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,쓰고,tannic
2,상큼한,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,달며,sweet
2,맛에,-
3,가벼운걸로,bold
4,느낌으로,-
5,신,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,단게,sweet
4,미디엄,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,70000원대,-
9,,-
1,당도낮은,sweet
2,와인,-
3,중에,-
4,조금시큼하게,acidic
5,30만대의,-
6,와인,-
7,추천해줘,-
8,,-
1,산도가적당함,acidic
2,와인,-
3,중에서,-
4,30만원,-
5,이하,-
6,추천,-
7,해줄래,-
8,바디감은,-
9,가볍지않고,bold
10,,-
11,,-
1,화이트와인,category
2,에,-
3,묵직하고,bold
4,느낌을,-
5,주는,-
6,안달달하게,sweet
